order_id,timestamp,day_of_week,hour,weather,is_outlier_event,is_finals_week,is_pre_finals,is_quarter_start,group_size,personality_type,category,drink_name,base,liquid,latte_flavor,size,milk,syrup,extra_shot,extra_hot,cold_foam,whipped_cream,iced,food_pairing,soft_serve_active,prep_time_sec,cleaning_time_sec,total_service_time
5429,2026-02-28 19:46:00,Saturday,19,cloudy,0,0,0,0,1,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,oat,vanilla,0,0,0,0,1,0,1,40,25,65
5430,2026-02-28 08:22:00,Saturday,8,cloudy,0,0,0,0,4,adventurous,refresher,pineapple_passionfruit_water,pineapple_passionfruit,water,,venti,oat,vanilla,0,0,0,0,1,0,1,40,25,65
5431,2026-02-28 15:10:00,Saturday,15,cloudy,0,0,0,0,1,adventurous,latte,matcha_latte,,,matcha,grande,almond,matcha,0,0,0,0,1,0,1,90,25,115
5432,2026-02-28 09:41:00,Saturday,9,cloudy,0,0,0,0,3,chill_studious,latte,caramel_brule_latte,,,caramel_brule,grande,whole,caramel_brule,0,0,0,0,0,1,1,90,25,115
5433,2026-02-28 16:36:00,Saturday,16,cloudy,0,0,0,0,3,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,oat,hazelnut,0,0,0,0,1,0,1,40,25,65
5434,2026-02-28 08:07:00,Saturday,8,cloudy,0,0,0,0,1,sunny_social,espresso,flat_white,,,,venti,oat,brown_sugar,0,0,0,0,1,0,1,45,10,55
5435,2026-02-28 21:47:00,Saturday,21,cloudy,0,0,0,0,4,sunny_social,latte,chai_latte,,,chai,grande,whole,chai,0,0,1,0,1,0,1,90,25,115
5436,2026-02-28 16:19:00,Saturday,16,cloudy,0,0,0,0,1,cozy_comfort,food,muffin,,,,grande,whole,none,0,0,0,0,1,0,1,10,0,10
5437,2026-02-28 10:18:00,Saturday,10,cloudy,0,0,0,0,1,adventurous,refresher,dragonfruit_lemonade,dragonfruit,lemonade,,venti,oat,none,0,0,0,0,1,0,1,40,25,65
5438,2026-02-28 15:58:00,Saturday,15,cloudy,0,0,0,0,2,moody_intense,espresso,espresso_shot,,,,tall,none,none,0,0,0,0,0,0,1,45,10,55
5439,2026-02-28 18:54:00,Saturday,18,cloudy,0,0,0,0,2,chill_studious,food,cookie,,,,grande,whole,sugar_free_vanilla,0,0,0,0,1,1,1,10,0,10
5440,2026-02-28 16:23:00,Saturday,16,cloudy,0,0,0,0,1,chill_studious,latte,chai_latte,,,chai,venti,whole,chai,0,0,1,0,1,0,1,90,25,115
5441,2026-02-28 12:56:00,Saturday,12,cloudy,0,0,0,0,1,chill_studious,latte,sugar_cookie_latte,,,sugar_cookie,tall,oat,sugar_cookie,0,0,0,0,1,1,1,90,25,115
5442,2026-02-28 16:20:00,Saturday,16,cloudy,0,0,0,0,2,cozy_comfort,latte,latte,,,none,venti,whole,vanilla,0,0,0,0,1,1,1,90,25,115
5443,2026-02-28 08:29:00,Saturday,8,cloudy,0,0,0,0,4,cozy_comfort,food,scone,,,,venti,whole,cinnamon_dolce,0,0,0,0,1,0,1,10,0,10
5444,2026-02-28 17:03:00,Saturday,17,cloudy,0,0,0,0,2,moody_intense,latte,caramel_brule_latte,,,caramel_brule,grande,whole,caramel_brule,1,0,0,0,0,0,1,90,25,115
5445,2026-02-28 17:53:00,Saturday,17,cloudy,0,0,0,0,1,chill_studious,latte,pumpkin_spice_latte,,,pumpkin_spice,tall,whole,pumpkin_spice,0,0,0,0,1,0,1,90,25,115
5446,2026-02-28 19:48:00,Saturday,19,cloudy,0,0,0,0,1,moody_intense,espresso,americano,,,,grande,none,none,1,0,0,0,0,0,1,45,10,55
5447,2026-02-28 16:30:00,Saturday,16,cloudy,0,0,0,0,1,chill_studious,refresher,strawberry_acai_water,strawberry_acai,water,,venti,oat,caramel,0,0,0,0,1,0,1,40,25,65
5448,2026-02-28 08:56:00,Saturday,8,cloudy,0,0,0,0,1,rushed_professional,latte,hazelnut_latte,,,hazelnut,tall,oat,hazelnut,1,0,0,0,1,0,1,90,25,115
5449,2026-02-28 18:10:00,Saturday,18,cloudy,0,0,0,0,3,adventurous,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,venti,oat,caramel,0,0,0,0,1,0,1,40,25,65
5450,2026-02-28 19:34:00,Saturday,19,cloudy,0,0,0,0,1,rushed_professional,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,0,0,1,20,5,25
5451,2026-02-28 17:47:00,Saturday,17,cloudy,0,0,0,0,2,rushed_professional,coffee,drip_coffee,,,,venti,none,none,0,0,0,0,1,0,1,20,5,25
5452,2026-02-28 16:57:00,Saturday,16,cloudy,0,0,0,0,1,cozy_comfort,food,scone,,,,grande,oat,toffee_nut,0,0,0,0,0,1,1,10,0,10
5453,2026-02-28 18:29:00,Saturday,18,cloudy,0,0,0,0,2,rushed_professional,coffee,drip_coffee,,,,venti,none,none,0,0,0,0,0,1,1,20,5,25
5454,2026-02-28 16:44:00,Saturday,16,cloudy,0,0,0,0,1,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,whole,none,0,0,0,0,1,0,1,40,25,65
5455,2026-02-28 09:07:00,Saturday,9,cloudy,0,0,0,0,1,rushed_professional,espresso,americano,,,,grande,none,none,0,0,0,0,1,0,1,45,10,55
5456,2026-02-28 07:31:00,Saturday,7,cloudy,0,0,0,0,2,moody_intense,coffee,pour_over,,,,tall,none,none,1,0,0,0,0,0,1,20,5,25
5457,2026-02-28 16:42:00,Saturday,16,cloudy,0,0,0,0,1,chill_studious,food,bagel,,,,grande,whole,hazelnut,0,0,0,0,1,0,1,10,0,10
5458,2026-02-28 18:19:00,Saturday,18,cloudy,0,0,0,0,2,chill_studious,latte,latte,,,none,grande,whole,none,0,0,1,0,0,0,1,90,25,115
5459,2026-02-28 17:38:00,Saturday,17,cloudy,0,0,0,0,1,adventurous,latte,latte,,,none,venti,whole,none,0,0,1,0,1,0,1,90,25,115
5460,2026-02-28 16:58:00,Saturday,16,cloudy,0,0,0,0,1,sunny_social,refresher,pineapple_passionfruit_coconut_milk,pineapple_passionfruit,coconut_milk,,venti,oat,vanilla,0,0,0,0,1,0,1,40,25,65
5461,2026-02-28 07:16:00,Saturday,7,cloudy,0,0,0,0,2,sunny_social,latte,caramel_brule_latte,,,caramel_brule,venti,oat,caramel_brule,0,0,1,0,1,0,1,90,25,115
5462,2026-02-28 10:08:00,Saturday,10,cloudy,0,0,0,0,1,chill_studious,espresso,brown_sugar_shaken_espresso,,,,grande,oat,caramel,0,0,0,0,0,1,1,45,10,55
5463,2026-02-28 10:40:00,Saturday,10,cloudy,0,0,0,0,1,rushed_professional,espresso,flat_white,,,,tall,whole,none,0,0,0,0,1,0,1,45,10,55
5464,2026-02-28 19:11:00,Saturday,19,cloudy,0,0,0,0,2,sunny_social,refresher,dragonfruit_lemonade,dragonfruit,lemonade,,grande,whole,toffee_nut,0,0,0,0,1,0,1,40,25,65
5465,2026-02-28 09:25:00,Saturday,9,cloudy,0,0,0,0,1,chill_studious,latte,pumpkin_spice_latte,,,pumpkin_spice,tall,oat,pumpkin_spice,0,0,0,0,0,0,1,90,25,115
5466,2026-02-28 15:20:00,Saturday,15,cloudy,0,0,0,0,1,sunny_social,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,venti,oat,toffee_nut,0,0,0,0,1,1,1,40,25,65
5467,2026-02-28 08:26:00,Saturday,8,cloudy,0,0,0,0,2,moody_intense,espresso,americano,,,,grande,none,none,1,1,0,0,0,0,1,45,10,55
5468,2026-02-28 13:55:00,Saturday,13,cloudy,0,0,0,0,4,cozy_comfort,tea,london_fog_latte,,,,venti,oat,brown_sugar,0,0,0,0,0,1,1,25,5,30
5469,2026-02-28 16:27:00,Saturday,16,cloudy,0,0,0,0,1,adventurous,food,cookie,,,,grande,oat,sugar_free_vanilla,0,0,0,0,0,0,1,10,0,10
5470,2026-02-28 16:30:00,Saturday,16,cloudy,0,0,0,0,1,cozy_comfort,latte,pumpkin_spice_latte,,,pumpkin_spice,tall,whole,pumpkin_spice,0,0,0,0,0,1,1,90,25,115
5471,2026-02-28 10:31:00,Saturday,10,cloudy,0,0,0,0,1,chill_studious,espresso,americano,,,,grande,none,none,0,0,0,0,0,0,1,45,10,55
5472,2026-02-28 09:04:00,Saturday,9,cloudy,0,0,0,0,1,rushed_professional,espresso,americano,,,,venti,none,none,1,0,0,0,1,0,1,45,10,55
5473,2026-02-28 17:09:00,Saturday,17,cloudy,0,0,0,0,2,rushed_professional,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,0,0,1,20,5,25
5474,2026-02-28 08:00:00,Saturday,8,cloudy,0,0,0,0,1,chill_studious,espresso,cortado,,,,tall,none,none,0,0,0,0,1,0,1,45,10,55
5475,2026-02-28 19:28:00,Saturday,19,cloudy,0,0,0,0,2,cozy_comfort,hot_special,white_hot_chocolate,,,,grande,whole,caramel,0,0,0,1,0,0,1,70,15,85
5476,2026-02-28 07:27:00,Saturday,7,cloudy,0,0,0,0,1,chill_studious,latte,matcha_latte,,,matcha,tall,whole,matcha,0,0,1,0,0,0,1,90,25,115
5477,2026-02-28 09:04:00,Saturday,9,cloudy,0,0,0,0,1,rushed_professional,coffee,drip_coffee,,,,tall,none,none,0,0,0,0,0,0,1,20,5,25
5478,2026-02-28 13:32:00,Saturday,13,cloudy,0,0,0,0,2,chill_studious,latte,pumpkin_spice_latte,,,pumpkin_spice,venti,almond,pumpkin_spice,0,0,1,0,1,1,1,90,25,115
5479,2026-02-28 19:06:00,Saturday,19,cloudy,0,0,0,0,2,moody_intense,latte,vanilla_latte,,,vanilla,grande,whole,vanilla,0,0,1,0,0,0,1,90,25,115
5480,2026-02-28 14:05:00,Saturday,14,cloudy,0,0,0,0,1,sunny_social,latte,matcha_latte,,,matcha,tall,whole,matcha,0,0,1,0,1,0,1,90,25,115
5481,2026-02-28 10:06:00,Saturday,10,cloudy,0,0,0,0,1,sunny_social,espresso,espresso_shot,,,,venti,none,none,0,0,0,0,0,0,1,45,10,55
5482,2026-02-28 08:44:00,Saturday,8,cloudy,0,0,0,0,1,rushed_professional,latte,matcha_latte,,,matcha,tall,oat,matcha,1,0,1,0,1,0,1,90,25,115
5483,2026-02-28 08:12:00,Saturday,8,cloudy,0,0,0,0,2,cozy_comfort,latte,pumpkin_spice_latte,,,pumpkin_spice,grande,almond,pumpkin_spice,0,0,1,0,1,0,1,90,25,115
5484,2026-02-28 09:53:00,Saturday,9,cloudy,0,0,0,0,2,sunny_social,espresso,cortado,,,,grande,none,none,0,0,0,0,1,0,1,45,10,55
5485,2026-02-28 07:35:00,Saturday,7,cloudy,0,0,0,0,1,rushed_professional,coffee,iced_coffee,,,,tall,almond,sugar_free_vanilla,1,0,0,0,1,0,1,20,5,25
5486,2026-02-28 09:41:00,Saturday,9,cloudy,0,0,0,0,1,chill_studious,espresso,espresso_shot,,,,venti,none,none,0,0,0,0,0,0,1,45,10,55
5487,2026-03-01 10:52:00,Sunday,10,rainy,0,0,0,0,1,moody_intense,coffee,drip_coffee,,,,tall,none,none,0,0,0,0,0,0,0,20,5,25
5488,2026-03-01 18:35:00,Sunday,18,rainy,0,0,0,0,1,chill_studious,latte,pumpkin_spice_latte,,,pumpkin_spice,tall,almond,pumpkin_spice,0,0,1,0,1,0,0,90,25,115
5489,2026-03-01 18:11:00,Sunday,18,rainy,0,0,0,0,2,cozy_comfort,tea,chamomile_tea,,,,venti,none,none,0,0,0,0,0,0,0,25,5,30
5490,2026-03-01 08:04:00,Sunday,8,rainy,0,0,0,0,2,sunny_social,latte,matcha_latte,,,matcha,venti,oat,matcha,0,0,1,0,0,0,0,90,25,115
5491,2026-03-01 16:09:00,Sunday,16,rainy,0,0,0,0,1,cozy_comfort,tea,chamomile_tea,,,,grande,none,none,0,0,0,0,0,1,0,25,5,30
5492,2026-03-01 18:34:00,Sunday,18,rainy,0,0,0,0,2,chill_studious,latte,pumpkin_spice_latte,,,pumpkin_spice,grande,oat,pumpkin_spice,0,0,1,0,0,0,0,90,25,115
5493,2026-03-01 08:32:00,Sunday,8,rainy,0,0,0,0,1,sunny_social,espresso,mocha,,,,grande,oat,sugar_free_vanilla,0,0,0,1,1,0,0,45,10,55
5494,2026-03-01 08:13:00,Sunday,8,rainy,0,0,0,0,1,adventurous,refresher,strawberry_acai_lemonade,strawberry_acai,lemonade,,venti,whole,caramel,0,0,0,0,1,0,0,40,25,65
5495,2026-03-01 10:54:00,Sunday,10,rainy,0,0,0,0,1,chill_studious,coffee,iced_coffee,,,,venti,almond,brown_sugar,0,0,0,0,1,1,0,20,5,25
5496,2026-03-01 19:19:00,Sunday,19,rainy,0,0,0,0,2,rushed_professional,espresso,flat_white,,,,grande,whole,vanilla,0,0,0,0,0,0,0,45,10,55
5497,2026-03-01 16:03:00,Sunday,16,rainy,0,0,0,0,1,adventurous,latte,caramel_brule_latte,,,caramel_brule,venti,oat,caramel_brule,0,0,0,0,0,0,0,90,25,115
5498,2026-03-01 11:49:00,Sunday,11,rainy,0,0,0,0,1,adventurous,tea,chamomile_tea,,,,tall,none,none,0,0,0,0,1,0,0,25,5,30
5499,2026-03-01 17:35:00,Sunday,17,rainy,0,0,0,0,1,moody_intense,coffee,iced_coffee,,,,tall,whole,none,1,0,0,0,1,0,0,20,5,25
5500,2026-03-01 15:07:00,Sunday,15,rainy,0,0,0,0,1,chill_studious,latte,caramel_brule_latte,,,caramel_brule,tall,oat,caramel_brule,0,0,1,0,1,0,0,90,25,115
5501,2026-03-01 09:01:00,Sunday,9,rainy,0,0,0,0,1,sunny_social,espresso,caramel_macchiato,,,,grande,oat,caramel,0,0,0,0,1,1,0,45,10,55
5502,2026-03-01 19:20:00,Sunday,19,rainy,0,0,0,0,2,moody_intense,espresso,espresso_shot,,,,tall,none,none,0,1,0,0,0,0,0,45,10,55
5503,2026-03-01 20:39:00,Sunday,20,rainy,0,0,0,0,3,rushed_professional,espresso,flat_white,,,,venti,whole,hazelnut,1,0,0,0,1,1,0,45,10,55
5504,2026-03-01 17:06:00,Sunday,17,rainy,0,0,0,0,2,chill_studious,food,muffin,,,,grande,oat,vanilla,0,0,0,0,0,0,0,10,0,10
5505,2026-03-01 10:56:00,Sunday,10,rainy,0,0,0,0,3,moody_intense,coffee,pour_over,,,,tall,none,none,1,1,0,0,0,0,0,20,5,25
5506,2026-03-01 17:56:00,Sunday,17,rainy,0,0,0,0,1,chill_studious,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,grande,whole,sugar_free_vanilla,0,0,0,0,1,0,0,40,25,65
5507,2026-03-01 15:36:00,Sunday,15,rainy,0,0,0,0,2,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,whole,vanilla,0,0,0,0,1,0,0,40,25,65
5508,2026-03-01 15:40:00,Sunday,15,rainy,0,0,0,0,2,cozy_comfort,hot_special,white_hot_chocolate,,,,grande,almond,none,0,0,0,1,0,1,0,70,15,85
5509,2026-03-01 19:49:00,Sunday,19,rainy,0,0,0,0,1,rushed_professional,coffee,drip_coffee,,,,grande,none,none,0,0,0,0,0,0,0,20,5,25
5510,2026-03-01 20:08:00,Sunday,20,rainy,0,0,0,0,1,chill_studious,latte,vanilla_latte,,,vanilla,tall,oat,vanilla,0,0,1,0,1,1,0,90,25,115
5511,2026-03-01 10:12:00,Sunday,10,rainy,0,0,0,0,3,sunny_social,latte,caramel_brule_latte,,,caramel_brule,venti,oat,caramel_brule,0,0,0,0,1,0,0,90,25,115
5512,2026-03-01 15:33:00,Sunday,15,rainy,0,0,0,0,1,adventurous,refresher,strawberry_acai_coconut_milk,strawberry_acai,coconut_milk,,grande,almond,hazelnut,0,0,0,0,1,0,0,40,25,65
5513,2026-03-01 18:26:00,Sunday,18,rainy,0,0,0,0,1,sunny_social,refresher,dragonfruit_coconut_milk,dragonfruit,coconut_milk,,venti,almond,brown_sugar,0,0,0,0,1,0,0,40,25,65
5514,2026-03-01 14:23:00,Sunday,14,rainy,0,0,0,0,1,sunny_social,refresher,strawberry_acai_water,strawberry_acai,water,,venti,oat,cinnamon_dolce,0,0,0,0,1,0,0,40,25,65
5515,2026-03-01 17:17:00,Sunday,17,rainy,0,0,0,0,2,chill_studious,refresher,pineapple_passionfruit_water,pineapple_passionfruit,water,,venti,oat,brown_sugar,0,0,0,0,1,0,0,40,25,65
5516,2026-03-01 19:35:00,Sunday,19,rainy,0,0,0,0,2,chill_studious,tea,passion_tango_tea,,,,venti,whole,none,0,0,0,0,0,0,0,25,5,30
5517,2026-03-01 09:15:00,Sunday,9,rainy,0,0,0,0,1,rushed_professional,latte,hazelnut_latte,,,hazelnut,tall,whole,hazelnut,0,0,1,0,1,0,0,90,25,115
5518,2026-03-01 18:52:00,Sunday,18,rainy,0,0,0,0,2,chill_studious,latte,chai_latte,,,chai,grande,whole,chai,0,0,1,0,0,0,0,90,25,115
5519,2026-03-01 16:00:00,Sunday,16,rainy,0,0,0,0,3,rushed_professional,coffee,drip_coffee,,,,venti,none,none,0,0,0,0,1,0,0,20,5,25
5520,2026-03-01 08:16:00,Sunday,8,rainy,0,0,0,0,1,chill_studious,latte,latte,,,none,grande,oat,vanilla,0,0,1,0,0,1,0,90,25,115
5521,2026-03-01 08:35:00,Sunday,8,rainy,0,0,0,0,1,sunny_social,espresso,espresso_shot,,,,grande,none,none,0,0,0,0,0,1,0,45,10,55
5522,2026-03-01 14:16:00,Sunday,14,rainy,0,0,0,0,1,rushed_professional,espresso,americano,,,,tall,none,none,0,0,0,0,1,0,0,45,10,55
5523,2026-03-01 19:43:00,Sunday,19,rainy,0,0,0,0,2,chill_studious,latte,caramel_brule_latte,,,caramel_brule,grande,whole,caramel_brule,0,0,1,0,0,0,0,90,25,115
5524,2026-03-01 08:44:00,Sunday,8,rainy,0,0,0,0,1,chill_studious,coffee,cold_brew,,,,tall,none,sugar_free_vanilla,0,0,0,0,1,0,0,20,5,25
5525,2026-03-01 17:01:00,Sunday,17,rainy,0,0,0,0,2,chill_studious,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,venti,oat,toffee_nut,0,0,0,0,1,0,0,40,25,65
5526,2026-03-01 10:15:00,Sunday,10,rainy,0,0,0,0,2,cozy_comfort,latte,chai_latte,,,chai,grande,almond,chai,0,0,1,0,0,1,0,90,25,115
5527,2026-03-01 16:57:00,Sunday,16,rainy,0,0,0,0,1,moody_intense,espresso,cortado,,,,grande,none,none,1,1,0,0,0,0,0,45,10,55
5528,2026-03-01 09:16:00,Sunday,9,rainy,0,0,0,0,3,moody_intense,latte,vanilla_latte,,,vanilla,tall,oat,vanilla,1,1,1,0,0,0,0,90,25,115
5529,2026-03-01 14:31:00,Sunday,14,rainy,0,0,0,0,1,chill_studious,coffee,iced_coffee,,,,venti,whole,sugar_free_vanilla,0,0,0,0,1,0,0,20,5,25
5530,2026-03-01 08:39:00,Sunday,8,rainy,0,0,0,0,1,sunny_social,latte,chai_latte,,,chai,grande,whole,chai,0,0,1,0,1,1,0,90,25,115
5531,2026-03-01 17:15:00,Sunday,17,rainy,0,0,0,0,2,cozy_comfort,hot_special,peppermint_mocha,,,,grande,whole,cinnamon_dolce,0,0,0,1,0,0,0,70,15,85
5532,2026-03-01 14:45:00,Sunday,14,rainy,0,0,0,0,2,rushed_professional,coffee,pour_over,,,,grande,none,none,1,0,0,0,1,0,0,20,5,25
5533,2026-03-01 21:39:00,Sunday,21,rainy,0,0,0,0,1,chill_studious,latte,hazelnut_latte,,,hazelnut,grande,whole,hazelnut,0,0,0,0,0,1,0,90,25,115
5534,2026-03-01 08:06:00,Sunday,8,rainy,0,0,0,0,3,chill_studious,espresso,mocha,,,,venti,whole,none,0,0,0,1,0,0,0,45,10,55
5535,2026-03-01 16:56:00,Sunday,16,rainy,0,0,0,0,2,chill_studious,refresher,strawberry_acai_water,strawberry_acai,water,,venti,oat,sugar_free_vanilla,0,0,0,0,1,0,0,40,25,65
5536,2026-03-01 17:27:00,Sunday,17,rainy,0,0,0,0,3,sunny_social,refresher,strawberry_acai_water,strawberry_acai,water,,venti,oat,hazelnut,0,0,0,0,1,1,0,40,25,65
5537,2026-03-01 17:32:00,Sunday,17,rainy,0,0,0,0,2,rushed_professional,latte,caramel_brule_latte,,,caramel_brule,grande,oat,caramel_brule,0,0,1,0,0,0,0,90,25,115
5538,2026-03-01 09:09:00,Sunday,9,rainy,0,0,0,0,4,sunny_social,latte,vanilla_latte,,,vanilla,venti,almond,vanilla,0,0,1,0,0,1,0,90,25,115
5539,2026-03-01 11:45:00,Sunday,11,rainy,0,0,0,0,1,rushed_professional,coffee,iced_coffee,,,,venti,whole,brown_sugar,0,0,0,0,1,0,0,20,5,25
5540,2026-03-01 20:23:00,Sunday,20,rainy,0,0,0,0,2,rushed_professional,espresso,cafe_misto,,,,grande,oat,hazelnut,0,0,0,0,1,0,0,45,10,55
5541,2026-03-01 18:10:00,Sunday,18,rainy,0,0,0,0,2,rushed_professional,espresso,cappuccino,,,,venti,almond,vanilla,1,0,0,0,0,0,0,45,10,55
5542,2026-03-01 19:01:00,Sunday,19,rainy,0,0,0,0,1,adventurous,latte,vanilla_latte,,,vanilla,tall,almond,vanilla,0,0,1,0,0,0,0,90,25,115
5543,2026-03-01 10:49:00,Sunday,10,rainy,0,0,0,0,1,adventurous,tea,earl_grey_tea,,,,venti,none,none,0,0,0,0,0,0,0,25,5,30
5544,2026-03-01 16:37:00,Sunday,16,rainy,0,0,0,0,2,chill_studious,latte,pumpkin_spice_latte,,,pumpkin_spice,grande,oat,pumpkin_spice,0,0,0,0,1,1,0,90,25,115
5545,2026-03-01 10:24:00,Sunday,10,rainy,0,0,0,0,2,adventurous,espresso,cappuccino,,,,grande,oat,vanilla,0,0,0,0,0,0,0,45,10,55
5546,2026-03-01 09:03:00,Sunday,9,rainy,0,0,0,0,1,chill_studious,espresso,espresso_shot,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
5547,2026-03-01 08:10:00,Sunday,8,rainy,0,0,0,0,2,moody_intense,coffee,drip_coffee,,,,tall,none,none,1,1,0,0,0,0,0,20,5,25
5548,2026-03-01 16:45:00,Sunday,16,rainy,0,0,0,0,1,sunny_social,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,grande,almond,none,0,0,0,0,1,0,0,40,25,65
5549,2026-03-01 09:42:00,Sunday,9,rainy,0,0,0,0,1,sunny_social,espresso,espresso_shot,,,,grande,none,none,0,0,0,0,0,0,0,45,10,55
5550,2026-03-01 09:33:00,Sunday,9,rainy,0,0,0,0,2,adventurous,refresher,pineapple_passionfruit_water,pineapple_passionfruit,water,,venti,almond,vanilla,0,0,0,0,1,1,0,40,25,65
5551,2026-03-01 10:09:00,Sunday,10,rainy,0,0,0,0,2,chill_studious,coffee,iced_coffee,,,,grande,whole,hazelnut,0,0,0,0,1,0,0,20,5,25
5552,2026-03-01 19:22:00,Sunday,19,rainy,0,0,0,0,3,adventurous,food,cookie,,,,grande,whole,caramel,0,0,0,0,0,0,0,10,0,10
5553,2026-03-01 16:52:00,Sunday,16,rainy,0,0,0,0,1,moody_intense,latte,caramel_brule_latte,,,caramel_brule,grande,whole,caramel_brule,1,0,0,0,0,0,0,90,25,115
5554,2026-03-01 16:27:00,Sunday,16,rainy,0,0,0,0,1,chill_studious,refresher,pineapple_passionfruit_lemonade,pineapple_passionfruit,lemonade,,venti,whole,toffee_nut,0,0,0,0,1,0,0,40,25,65
5555,2026-03-01 16:18:00,Sunday,16,rainy,0,0,0,0,2,moody_intense,espresso,americano,,,,tall,none,none,1,0,0,0,0,0,0,45,10,55
5556,2026-03-01 07:56:00,Sunday,7,rainy,0,0,0,0,1,moody_intense,coffee,iced_coffee,,,,tall,almond,none,0,1,0,0,1,0,0,20,5,25
5557,2026-03-01 08:28:00,Sunday,8,rainy,0,0,0,0,1,sunny_social,espresso,caramel_macchiato,,,,tall,whole,vanilla,0,0,0,0,1,0,0,45,10,55
5558,2026-03-01 16:28:00,Sunday,16,rainy,0,0,0,0,2,chill_studious,coffee,iced_coffee,,,,venti,whole,sugar_free_vanilla,0,0,0,0,1,0,0,20,5,25
5559,2026-03-01 16:50:00,Sunday,16,rainy,0,0,0,0,1,sunny_social,refresher,dragonfruit_coconut_milk,dragonfruit,coconut_milk,,grande,whole,brown_sugar,0,0,0,0,1,0,0,40,25,65
5560,2026-03-01 08:36:00,Sunday,8,rainy,0,0,0,0,1,chill_studious,latte,caramel_brule_latte,,,caramel_brule,grande,whole,caramel_brule,0,0,0,0,0,1,0,90,25,115
5561,2026-03-01 18:23:00,Sunday,18,rainy,0,0,0,0,1,moody_intense,espresso,cortado,,,,tall,none,none,0,1,0,0,0,0,0,45,10,55
5562,2026-03-01 17:44:00,Sunday,17,rainy,0,0,0,0,2,sunny_social,food,banana_bread,,,,grande,oat,hazelnut,0,0,0,0,0,0,0,10,0,10
5563,2026-03-01 08:11:00,Sunday,8,rainy,0,0,0,0,2,sunny_social,refresher,dragonfruit_water,dragonfruit,water,,venti,oat,cinnamon_dolce,0,0,0,0,1,0,0,40,25,65
5564,2026-03-01 16:31:00,Sunday,16,rainy,0,0,0,0,3,chill_studious,food,banana_bread,,,,grande,whole,none,0,0,0,0,1,0,0,10,0,10
5565,2026-03-01 08:41:00,Sunday,8,rainy,0,0,0,0,2,cozy_comfort,hot_special,caramel_apple_spice,,,,grande,whole,none,0,0,0,1,0,0,0,70,15,85
5566,2026-03-01 08:47:00,Sunday,8,rainy,0,0,0,0,1,sunny_social,refresher,dragonfruit_lemonade,dragonfruit,lemonade,,venti,oat,toffee_nut,0,0,0,0,1,0,0,40,25,65
5567,2026-03-01 09:03:00,Sunday,9,rainy,0,0,0,0,1,chill_studious,coffee,drip_coffee,,,,venti,none,none,0,0,0,0,0,0,0,20,5,25
5568,2026-03-01 19:23:00,Sunday,19,rainy,0,0,0,0,1,moody_intense,coffee,drip_coffee,,,,tall,none,none,0,1,0,0,1,0,0,20,5,25
5569,2026-03-01 08:46:00,Sunday,8,rainy,0,0,0,0,1,cozy_comfort,hot_special,hot_chocolate,,,,tall,whole,cinnamon_dolce,0,0,0,0,0,1,0,70,15,85
5570,2026-03-01 08:35:00,Sunday,8,rainy,0,0,0,0,1,chill_studious,coffee,cold_brew,,,,tall,none,hazelnut,0,0,0,0,1,0,0,20,5,25
5571,2026-03-01 09:07:00,Sunday,9,rainy,0,0,0,0,1,rushed_professional,coffee,pour_over,,,,venti,none,none,0,0,0,0,0,0,0,20,5,25
5572,2026-03-01 18:58:00,Sunday,18,rainy,0,0,0,0,3,chill_studious,espresso,cortado,,,,venti,none,none,0,0,0,0,0,1,0,45,10,55
5573,2026-03-01 07:00:00,Sunday,7,rainy,0,0,0,0,1,cozy_comfort,food,brownie,,,,grande,whole,sugar_free_vanilla,0,0,0,0,0,0,0,10,0,10
5574,2026-03-01 16:43:00,Sunday,16,rainy,0,0,0,0,1,sunny_social,refresher,strawberry_acai_water,strawberry_acai,water,,venti,whole,vanilla,0,0,0,0,1,0,0,40,25,65
5575,2026-03-01 09:56:00,Sunday,9,rainy,0,0,0,0,2,rushed_professional,espresso,americano,,,,venti,none,none,0,0,0,0,0,1,0,45,10,55
5576,2026-03-01 16:45:00,Sunday,16,rainy,0,0,0,0,2,moody_intense,latte,matcha_latte,,,matcha,grande,oat,matcha,1,1,1,0,0,0,0,90,25,115
5577,2026-03-01 10:49:00,Sunday,10,rainy,0,0,0,0,1,chill_studious,coffee,pour_over,,,,grande,none,none,0,0,0,0,0,0,0,20,5,25
5578,2026-03-01 15:05:00,Sunday,15,rainy,0,0,0,0,2,cozy_comfort,latte,pumpkin_spice_latte,,,pumpkin_spice,grande,oat,pumpkin_spice,0,0,0,0,0,1,0,90,25,115
